2020-10-23T15:02:53.232714+00:00	app[web.1]:	AB_TESTING:	A	1603465369309	1603465373083	mp1	eiwugjafj	3774
2020-10-23T15:02:56.117016+00:00	app[web.1]:	AB_TESTING:	A	1603465374650	0	0	nfxem	0
2020-10-23T15:02:56.186633+00:00	app[web.1]:	AB_TESTING:	A	1603465369309	1603465376035	mp2	eiwugjafj	6726
2020-10-23T15:02:58.697941+00:00	app[web.1]:	AB_TESTING:	C	1603465377224	0	0	nfxem	0
2020-10-23T15:03:00.194207+00:00	app[web.1]:	AB_TESTING:	A	1603465369309	1603465380039	mp3	eiwugjafj	10730
2020-10-23T15:03:02.367257+00:00	app[web.1]:	AB_TESTING:	A	1603465380794	0	0	nfxem	0
2020-10-23T15:03:06.401023+00:00	app[web.1]:	AB_TESTING:	C	1603465386254	0	0	eiwugjafj	0
2020-10-23T15:04:05.859022+00:00	app[web.1]:	AB_TESTING:	A	1603465444847	0	0	tkqeznf	0
2020-10-23T15:04:37.899621+00:00	app[web.1]:	AB_TESTING:	A	1603465477968	0	0	tkqeznf	0
2020-10-23T15:04:40.861298+00:00	app[web.1]:	AB_TESTING:	A	1603465477968	1603465480928	mp1	tkqeznf	2960
2020-10-23T15:04:45.747518+00:00	app[web.1]:	AB_TESTING:	A	1603465477968	1603465485808	mp2	tkqeznf	7840
2020-10-23T15:04:47.065670+00:00	app[web.1]:	AB_TESTING:	A	1603465477968	1603465487078	mp3	tkqeznf	9110
2020-10-23T15:04:48.032226+00:00	app[web.1]:	AB_TESTING:	A	1603465477968	1603465488094	mp4	tkqeznf	10126
2020-10-23T15:04:49.891083+00:00	app[web.1]:	AB_TESTING:	C	1603465489959	0	0	tkqeznf	0
2020-10-23T16:06:28.221706+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	0	0	nxvnkfm	0
2020-10-23T16:06:31.112464+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469229118	mp1	nxvnkfm	3272
2020-10-23T16:06:33.787794+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469231673	mp2	nxvnkfm	5827
2020-10-23T16:06:35.615873+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469233007	mp4	nxvnkfm	7161
2020-10-23T16:06:36.249658+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469234230	mp3	nxvnkfm	8384
2020-10-23T16:06:37.561869+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469235564	mp4	nxvnkfm	9718
2020-10-23T16:06:38.369409+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469236374	mp3	nxvnkfm	10528
2020-10-23T16:06:39.187585+00:00	app[web.1]:	AB_TESTING:	B	1603469225846	1603469237188	mp4	nxvnkfm	11342
2020-10-23T16:06:41.214605+00:00	app[web.1]:	AB_TESTING:	C	1603469239221	0	0	nxvnkfm	0
2020-10-23T16:07:30.069215+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	0	0	ubspspwk	0
2020-10-23T16:07:31.354223+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469251199	mp1	ubspspwk	1461
2020-10-23T16:07:32.378011+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469252221	mp2	ubspspwk	2483
2020-10-23T16:07:33.057955+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469252898	mp3	ubspspwk	3160
2020-10-23T16:07:34.080459+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469253929	mp4	ubspspwk	4191
2020-10-23T16:07:34.639545+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469254482	mp3	ubspspwk	4744
2020-10-23T16:07:36.182943+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469255508	mp2	ubspspwk	5770
2020-10-23T16:07:36.576113+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469256429	mp3	ubspspwk	6691
2020-10-23T16:07:36.860599+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469256708	mp3	ubspspwk	6970
2020-10-23T16:07:37.890081+00:00	app[web.1]:	AB_TESTING:	A	1603469249738	1603469257734	mp4	ubspspwk	7996
2020-10-23T16:07:39.476615+00:00	app[web.1]:	AB_TESTING:	C	1603469259328	0	0	ubspspwk	0
2020-10-23T16:07:41.443904+00:00	app[web.1]:	AB_TESTING:	A	1603469261286	0	0	ubspspwk	0
2020-10-24T00:11:04.541501+00:00	app[web.1]:	AB_TESTING:	C	1603498263667	0	0	nvjpwfizno	0
2020-10-24T00:11:05.282401+00:00	app[web.1]:	AB_TESTING:	B	1603498264411	0	0	nvjpwfizno	0
2020-10-24T00:19:34.957270+00:00	app[web.1]:	AB_TESTING:	A	1603498772634	0	0	rpauej	0
2020-10-24T00:19:42.769416+00:00	app[web.1]:	AB_TESTING:	A	1603498772634	1603498781918	mp1	rpauej	9284
2020-10-24T00:19:44.208742+00:00	app[web.1]:	AB_TESTING:	A	1603498772634	1603498783928	mp2	rpauej	11294
2020-10-24T00:19:45.600222+00:00	app[web.1]:	AB_TESTING:	A	1603498772634	1603498785336	mp3	rpauej	12702
2020-10-24T00:19:46.988989+00:00	app[web.1]:	AB_TESTING:	A	1603498772634	1603498786717	mp4	rpauej	14083
2020-10-24T00:20:02.277678+00:00	app[web.1]:	AB_TESTING:	B	1603498802012	0	0	rpauej	0
2020-10-24T00:20:08.546532+00:00	app[web.1]:	AB_TESTING:	B	1603498802012	1603498807694	mp1	rpauej	5682
2020-10-24T00:20:09.368080+00:00	app[web.1]:	AB_TESTING:	B	1603498802012	1603498809097	mp1	rpauej	7085
2020-10-24T00:20:12.347453+00:00	app[web.1]:	AB_TESTING:	B	1603498802012	1603498810892	mp2	rpauej	8880
2020-10-24T00:20:13.631148+00:00	app[web.1]:	AB_TESTING:	B	1603498802012	1603498813375	mp4	rpauej	11363
2020-10-24T00:20:14.078015+00:00	app[web.1]:	AB_TESTING:	B	1603498802012	1603498813821	mp3	rpauej	11809
2020-10-24T00:20:16.891408+00:00	app[web.1]:	AB_TESTING:	C	1603498816625	0	0	rpauej	0
2020-10-24T00:22:52.253444+00:00	app[web.1]:	AB_TESTING:	B	1603498971752	0	0	tmctebswi	0
2020-10-24T00:23:05.539507+00:00	app[web.1]:	AB_TESTING:	B	1603498971752	1603498985239	mp1	tmctebswi	13487
2020-10-24T00:23:06.042197+00:00	app[web.1]:	AB_TESTING:	B	1603498985217	0	0	hfvdlqhwp	0
2020-10-24T00:23:07.652784+00:00	app[web.1]:	AB_TESTING:	B	1603498971752	1603498987364	mp2	tmctebswi	15612
2020-10-24T00:23:14.372208+00:00	app[web.1]:	AB_TESTING:	B	1603498971752	1603498994081	mp3	tmctebswi	22329
2020-10-24T00:23:15.971143+00:00	app[web.1]:	AB_TESTING:	B	1603498985217	1603498995779	mp4	hfvdlqhwp	10562
2020-10-24T00:23:16.187938+00:00	app[web.1]:	AB_TESTING:	B	1603498971752	1603498995785	mp4	tmctebswi	24033
2020-10-24T00:23:22.510856+00:00	app[web.1]:	AB_TESTING:	B	1603498985217	1603499002327	mp4	hfvdlqhwp	17110
2020-10-24T00:23:23.191123+00:00	app[web.1]:	AB_TESTING:	C	1603499002898	0	0	tmctebswi	0
2020-10-24T00:23:29.581763+00:00	app[web.1]:	AB_TESTING:	C	1603499009409	0	0	hfvdlqhwp	0
2020-10-24T00:23:35.281054+00:00	app[web.1]:	AB_TESTING:	B	1603499015098	0	0	hfvdlqhwp	0
2020-10-24T00:23:38.474405+00:00	app[web.1]:	AB_TESTING:	B	1603499018190	0	0	tmctebswi	0
2020-10-24T00:23:40.165356+00:00	app[web.1]:	AB_TESTING:	C	1603499019992	0	0	hfvdlqhwp	0
2020-10-24T00:23:57.113979+00:00	app[web.1]:	AB_TESTING:	A	1603499036939	0	0	hfvdlqhwp	0
2020-10-24T00:24:22.986462+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	0	0	tmctebswi	0
2020-10-24T00:24:26.248478+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499065949	mp1	tmctebswi	3283
2020-10-24T00:24:27.443978+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499067156	mp1	tmctebswi	4490
2020-10-24T00:24:28.085716+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499067724	mp1	tmctebswi	5058
2020-10-24T00:24:29.045128+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499068759	mp1	tmctebswi	6093
2020-10-24T00:24:29.556361+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499069176	mp1	tmctebswi	6510
2020-10-24T00:24:29.936103+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499069650	mp1	tmctebswi	6984
2020-10-24T00:24:30.260148+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499069971	mp1	tmctebswi	7305
2020-10-24T00:24:30.796995+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499070507	mp1	tmctebswi	7841
2020-10-24T00:24:31.399848+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499071112	mp1	tmctebswi	8446
2020-10-24T00:24:31.788209+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499071503	mp1	tmctebswi	8837
2020-10-24T00:24:32.208309+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499071920	mp1	tmctebswi	9254
2020-10-24T00:24:32.563781+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499072279	mp1	tmctebswi	9613
2020-10-24T00:24:33.092075+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499072793	mp1	tmctebswi	10127
2020-10-24T00:24:33.767560+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499073440	mp1	tmctebswi	10774
2020-10-24T00:24:34.156058+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499073871	mp1	tmctebswi	11205
2020-10-24T00:24:34.477215+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499074196	mp1	tmctebswi	11530
2020-10-24T00:24:34.856739+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499074567	mp1	tmctebswi	11901
2020-10-24T00:24:35.343406+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499075054	mp1	tmctebswi	12388
2020-10-24T00:24:35.803116+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499075514	mp1	tmctebswi	12848
2020-10-24T00:24:36.242250+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499075954	mp1	tmctebswi	13288
2020-10-24T00:24:36.614999+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499076329	mp1	tmctebswi	13663
2020-10-24T00:24:37.032046+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499076736	mp1	tmctebswi	14070
2020-10-24T00:24:37.434675+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499077146	mp1	tmctebswi	14480
2020-10-24T00:24:37.891720+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499077606	mp1	tmctebswi	14940
2020-10-24T00:24:38.240260+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499077953	mp1	tmctebswi	15287
2020-10-24T00:24:38.643500+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499078359	mp1	tmctebswi	15693
2020-10-24T00:24:39.014106+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499078729	mp1	tmctebswi	16063
2020-10-24T00:24:39.474820+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499079182	mp1	tmctebswi	16516
2020-10-24T00:24:39.831852+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499079548	mp1	tmctebswi	16882
2020-10-24T00:24:40.504224+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499080207	mp1	tmctebswi	17541
2020-10-24T00:24:41.111501+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499080826	mp1	tmctebswi	18160
2020-10-24T00:24:41.850442+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499081557	mp1	tmctebswi	18891
2020-10-24T00:24:42.217378+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499081933	mp1	tmctebswi	19267
2020-10-24T00:24:42.622826+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499082336	mp1	tmctebswi	19670
2020-10-24T00:24:43.054240+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499082748	mp1	tmctebswi	20082
2020-10-24T00:24:43.472643+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499083172	mp1	tmctebswi	20506
2020-10-24T00:24:43.809636+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499083521	mp1	tmctebswi	20855
2020-10-24T00:24:44.349567+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499084039	mp1	tmctebswi	21373
2020-10-24T00:24:44.746349+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499084422	mp1	tmctebswi	21756
2020-10-24T00:24:45.213056+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499084888	mp1	tmctebswi	22222
2020-10-24T00:24:45.873263+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499085562	mp1	tmctebswi	22896
2020-10-24T00:24:46.539857+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499086248	mp1	tmctebswi	23582
2020-10-24T00:24:46.887985+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499086603	mp1	tmctebswi	23937
2020-10-24T00:24:47.431896+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499087144	mp1	tmctebswi	24478
2020-10-24T00:24:47.877099+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499087580	mp1	tmctebswi	24914
2020-10-24T00:24:48.282485+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499087991	mp1	tmctebswi	25325
2020-10-24T00:24:48.660290+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499088373	mp1	tmctebswi	25707
2020-10-24T00:24:49.103558+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499088807	mp1	tmctebswi	26141
2020-10-24T00:24:49.808239+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499089513	mp1	tmctebswi	26847
2020-10-24T00:24:50.221734+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499089921	mp1	tmctebswi	27255
2020-10-24T00:24:50.798945+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499090487	mp1	tmctebswi	27821
2020-10-24T00:24:51.478522+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499091173	mp1	tmctebswi	28507
2020-10-24T00:24:51.847019+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499091561	mp1	tmctebswi	28895
2020-10-24T00:24:52.319155+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499092002	mp1	tmctebswi	29336
2020-10-24T00:24:52.759497+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499092405	mp2	tmctebswi	29739
2020-10-24T00:24:53.197138+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499092907	mp2	tmctebswi	30241
2020-10-24T00:24:53.663513+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499093371	mp2	tmctebswi	30705
2020-10-24T00:24:54.082421+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499093798	mp2	tmctebswi	31132
2020-10-24T00:24:54.682384+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499094352	mp2	tmctebswi	31686
2020-10-24T00:24:55.477787+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499095195	mp2	tmctebswi	32529
2020-10-24T00:24:55.836834+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499095548	mp2	tmctebswi	32882
2020-10-24T00:24:56.269950+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499095986	mp2	tmctebswi	33320
2020-10-24T00:24:56.650415+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499096366	mp2	tmctebswi	33700
2020-10-24T00:24:57.187384+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499096903	mp2	tmctebswi	34237
2020-10-24T00:24:57.768586+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499097478	mp2	tmctebswi	34812
2020-10-24T00:24:58.194871+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499097907	mp2	tmctebswi	35241
2020-10-24T00:24:58.562855+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499098275	mp2	tmctebswi	35609
2020-10-24T00:24:59.009347+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499098719	mp2	tmctebswi	36053
2020-10-24T00:24:59.379279+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499099080	mp2	tmctebswi	36414
2020-10-24T00:25:00.035365+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499099643	mp2	tmctebswi	36977
2020-10-24T00:25:00.389131+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499100101	mp2	tmctebswi	37435
2020-10-24T00:25:00.942534+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499100656	mp2	tmctebswi	37990
2020-10-24T00:25:01.711612+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499101421	mp2	tmctebswi	38755
2020-10-24T00:25:02.203299+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499101916	mp2	tmctebswi	39250
2020-10-24T00:25:02.671711+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499102365	mp2	tmctebswi	39699
2020-10-24T00:25:03.035027+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499102745	mp2	tmctebswi	40079
2020-10-24T00:25:03.370032+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499103084	mp2	tmctebswi	40418
2020-10-24T00:25:03.785017+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499103495	mp2	tmctebswi	40829
2020-10-24T00:25:04.383700+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499104070	mp2	tmctebswi	41404
2020-10-24T00:25:05.107349+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499104798	mp4	tmctebswi	42132
2020-10-24T00:25:05.949098+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499105654	mp4	tmctebswi	42988
2020-10-24T00:25:06.559620+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499106244	mp4	tmctebswi	43578
2020-10-24T00:25:07.042445+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499106738	mp4	tmctebswi	44072
2020-10-24T00:25:07.536560+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499107239	mp4	tmctebswi	44573
2020-10-24T00:25:08.485659+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499108197	mp4	tmctebswi	45531
2020-10-24T00:25:08.942726+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499108656	mp4	tmctebswi	45990
2020-10-24T00:25:09.307163+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499109021	mp4	tmctebswi	46355
2020-10-24T00:25:09.745984+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499109464	mp4	tmctebswi	46798
2020-10-24T00:25:11.581253+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499109872	mp4	tmctebswi	47206
2020-10-24T00:25:12.081674+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499111803	mp4	tmctebswi	49137
2020-10-24T00:25:12.430284+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499112153	mp4	tmctebswi	49487
2020-10-24T00:25:12.905627+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499112628	mp4	tmctebswi	49962
2020-10-24T00:25:13.296004+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499113022	mp4	tmctebswi	50356
2020-10-24T00:25:13.713369+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499113441	mp4	tmctebswi	50775
2020-10-24T00:25:14.318586+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499113964	mp4	tmctebswi	51298
2020-10-24T00:25:14.759043+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499114477	mp4	tmctebswi	51811
2020-10-24T00:25:15.232135+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499114942	mp4	tmctebswi	52276
2020-10-24T00:25:15.667201+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499115392	mp4	tmctebswi	52726
2020-10-24T00:25:16.046064+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499115770	mp4	tmctebswi	53104
2020-10-24T00:25:16.411026+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499116139	mp4	tmctebswi	53473
2020-10-24T00:25:16.868108+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499116594	mp4	tmctebswi	53928
2020-10-24T00:25:17.337789+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499117057	mp4	tmctebswi	54391
2020-10-24T00:25:17.701979+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499117425	mp4	tmctebswi	54759
2020-10-24T00:25:18.044915+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499117770	mp4	tmctebswi	55104
2020-10-24T00:25:18.521049+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499118245	mp3	tmctebswi	55579
2020-10-24T00:25:18.897193+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499118622	mp3	tmctebswi	55956
2020-10-24T00:25:19.351213+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499119075	mp3	tmctebswi	56409
2020-10-24T00:25:19.783472+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499119502	mp3	tmctebswi	56836
2020-10-24T00:25:20.162142+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499119894	mp3	tmctebswi	57228
2020-10-24T00:25:20.525564+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499120239	mp3	tmctebswi	57573
2020-10-24T00:25:20.891843+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499120617	mp3	tmctebswi	57951
2020-10-24T00:25:21.222768+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499120946	mp3	tmctebswi	58280
2020-10-24T00:25:21.700337+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499121430	mp3	tmctebswi	58764
2020-10-24T00:25:22.033395+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499121755	mp3	tmctebswi	59089
2020-10-24T00:25:22.494405+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499122201	mp3	tmctebswi	59535
2020-10-24T00:25:22.848124+00:00	app[web.1]:	AB_TESTING:	A	1603499062666	1603499122569	mp3	tmctebswi	59903
2020-10-24T00:25:27.685260+00:00	app[web.1]:	AB_TESTING:	C	1603499127407	0	0	tmctebswi	0
2020-10-24T00:25:31.462962+00:00	app[web.1]:	AB_TESTING:	A	1603499131163	0	0	tmctebswi	0
2020-10-24T00:25:33.143459+00:00	app[web.1]:	AB_TESTING:	C	1603499132868	0	0	tmctebswi	0
2020-10-24T00:25:34.680230+00:00	app[web.1]:	AB_TESTING:	A	1603499134405	0	0	tmctebswi	0
2020-10-24T00:56:23.892958+00:00	app[web.1]:	AB_TESTING:	B	1603500983754	0	0	esaahyvgke	0
2020-10-24T00:56:26.122419+00:00	app[web.1]:	AB_TESTING:	B	1603500984926	0	0	wiyilioq	0
2020-10-24T00:56:36.348650+00:00	app[web.1]:	AB_TESTING:	B	1603500983754	1603500996203	mp1	esaahyvgke	12449
2020-10-24T00:56:38.228365+00:00	app[web.1]:	AB_TESTING:	B	1603500983754	1603500998083	mp2	esaahyvgke	14329
2020-10-24T00:56:41.351702+00:00	app[web.1]:	AB_TESTING:	B	1603500983754	1603501001206	mp4	esaahyvgke	17452
2020-10-24T00:56:42.661859+00:00	app[web.1]:	AB_TESTING:	B	1603500983754	1603501002519	mp3	esaahyvgke	18765
2020-10-24T00:56:46.988378+00:00	app[web.1]:	AB_TESTING:	C	1603501006850	0	0	esaahyvgke	0
2020-10-24T00:56:52.406495+00:00	app[web.1]:	AB_TESTING:	A	1603501012252	0	0	wiyilioq	0
2020-10-24T00:56:53.244269+00:00	app[web.1]:	AB_TESTING:	B	1603501013107	0	0	esaahyvgke	0
2020-10-24T00:56:56.002934+00:00	app[web.1]:	AB_TESTING:	A	1603501012252	1603501015840	mp1	wiyilioq	3588
2020-10-24T00:56:57.505394+00:00	app[web.1]:	AB_TESTING:	A	1603501012252	1603501017343	mp2	wiyilioq	5091
2020-10-24T00:57:05.566745+00:00	app[web.1]:	AB_TESTING:	C	1603501025415	0	0	wiyilioq	0
2020-10-24T00:57:08.190877+00:00	app[web.1]:	AB_TESTING:	A	1603501028041	0	0	wiyilioq	0
2020-10-24T01:11:24.414920+00:00	app[web.1]:	AB_TESTING:	B	1603501883074	0	0	ftkltwhs	0
2020-10-24T01:11:37.643051+00:00	app[web.1]:	AB_TESTING:	B	1603501883074	1603501897486	mp4	ftkltwhs	14412
2020-10-24T01:11:38.911173+00:00	app[web.1]:	AB_TESTING:	B	1603501883074	1603501898760	mp3	ftkltwhs	15686
2020-10-24T01:11:46.834312+00:00	app[web.1]:	AB_TESTING:	B	1603501883074	1603501906676	mp4	ftkltwhs	23602
2020-10-24T01:11:47.397960+00:00	app[web.1]:	AB_TESTING:	B	1603501883074	1603501907241	mp4	ftkltwhs	24167
2020-10-24T01:11:49.588447+00:00	app[web.1]:	AB_TESTING:	C	1603501909441	0	0	ftkltwhs	0
2020-10-24T01:11:56.632368+00:00	app[web.1]:	AB_TESTING:	B	1603501916485	0	0	ftkltwhs	0
2020-10-24T01:12:05.225754+00:00	app[web.1]:	AB_TESTING:	B	1603501916485	1603501925068	mp2	ftkltwhs	8583
2020-10-24T01:12:06.848402+00:00	app[web.1]:	AB_TESTING:	B	1603501916485	1603501926699	mp4	ftkltwhs	10214
2020-10-24T01:12:09.110620+00:00	app[web.1]:	AB_TESTING:	C	1603501928957	0	0	ftkltwhs	0
2020-10-24T01:21:17.425709+00:00	app[web.1]:	AB_TESTING:	B	1603502476518	0	0	qkxzjnliq	0
2020-10-24T01:21:32.347767+00:00	app[web.1]:	AB_TESTING:	B	1603502476518	1603502492197	mp1	qkxzjnliq	15679
2020-10-24T01:21:33.983721+00:00	app[web.1]:	AB_TESTING:	B	1603502476518	1603502493834	mp2	qkxzjnliq	17316
2020-10-24T01:21:36.111969+00:00	app[web.1]:	AB_TESTING:	B	1603502476518	1603502495967	mp3	qkxzjnliq	19449
2020-10-24T01:21:36.970653+00:00	app[web.1]:	AB_TESTING:	B	1603502476518	1603502496826	mp4	qkxzjnliq	20308
2020-10-24T01:21:40.328233+00:00	app[web.1]:	AB_TESTING:	C	1603502500186	0	0	qkxzjnliq	0
2020-10-24T01:22:05.081217+00:00	app[web.1]:	AB_TESTING:	A	1603502524937	0	0	qkxzjnliq	0
2020-10-24T01:22:07.183064+00:00	app[web.1]:	AB_TESTING:	A	1603502524937	1603502527039	mp1	qkxzjnliq	2102
2020-10-24T01:22:08.419297+00:00	app[web.1]:	AB_TESTING:	A	1603502524937	1603502528275	mp2	qkxzjnliq	3338
2020-10-24T01:22:10.477232+00:00	app[web.1]:	AB_TESTING:	A	1603502524937	1603502530334	mp3	qkxzjnliq	5397
2020-10-24T01:22:11.671044+00:00	app[web.1]:	AB_TESTING:	A	1603502524937	1603502531526	mp4	qkxzjnliq	6589
2020-10-24T01:22:13.465391+00:00	app[web.1]:	AB_TESTING:	C	1603502533321	0	0	qkxzjnliq	0
